Main_Category,Course_Title,Description,Course_Content,Lecturers_name
Lifestyle,ADVANCED Reiki : How to DOUBLE your Income (CERTIFICATION),Advanced technique for Reiki healers that PROVES your healing energy is REAL to improve results and number of clients,"How to double your income by proving to clients your healing power is real. They'll be amazed and think you are incredible.. How the 99% spiritual world is helping you 24/7 heal your life and other peoples. How to extract impurities from a glass of wine, a taste proves it and the rest of wine will taste like vinegar in comparison",Marc Wynn
Lifestyle,Chi Ball Master (Ki Ball),Become a Master in the art of using spheres of universal energy.,"At the end of the course, you will be able to create energetic spheres and use them for various purposes.. You will learn to perceive, attract, send, and move universal energy.",Berardino Nardella
Lifestyle,Tarot Symbols Decoded,The Ultimate Guide for Accurate Tarot Readings,Quickly recognize symbols in the cards for detailed readings.. Use the tarot cards to accurately get insight for yourself and give advice to others.. Understand how the timeless symbols of the ancient tarot are relevant to today. ,Tray Patterson
Lifestyle,Master Multiple Choice Tarot Readings with Confidence,Give Detailed and Accurate Multiple Choice Tarot Readings- for Professional Tarot Readers & Personal Spiritual Guidance,Give Basic Level and More Detailed Level Multiple Choice Tarot Readings with More Confidence. Understand how to give Higher Level and Advanced Multiple Choice Tarot Readings. Call In Special Guides and Ascended Masters to Help Rapidly Improve your Decision Making Processes,Sal Jade
Lifestyle,TAROT for Beginners & Advanced Students,"Finding your Life Path revealing; talents, skills and future development","At the end of this course, The Tarot will have taught you valuable personal & spiritual insights whether it to be used for private or professional use.. You will by having learned how to create 'advanced readings' be able to give accurate and very detailed readings!",Karen Lustrup
Lifestyle,Masters' Guide To Tarot Combinations,Learn 3 card meaning. So EASY! The predictions are done for you.,be more accurate with 3 card count.. have clients that trust you and come back.,Jessica Brown
Lifestyle,Certified Tarot Reading Masterclass - Includes Reverse Cards,Become a Professional Tarot Reader with Ease. Learn How to Reverse Reversed Cards & Remove Potential Obstacles.,"Understanding the Tarot. Learn the Major and Minor Arcana. Learn how to reverse, reversed cards",Mum Lily Teaches
Lifestyle,Qabalistic Tarot Reading (QTR) - The Complete Tarot Reading,Learn The True Way to Read the Tarot,"Learn to read the 78 TAROT CARDS (Major and Minor Arcana). Understand the RELATIONSHIP between the Tarot and QABALAH, ASTROLOGY and the OCCULT in general. Learn the meanings of every SYMBOL in the Tarot cards according to the Hermetic Qabalah",Hugo Ramirez
Lifestyle,Become a Master Influencer with Spirituality,"Start and Market your Online Spiritual Business - learn how to motivate, inspire and transform your tribe",You will learn how to create your own Spiritual Movement. You will be able to start earning money from your Spiritual Services. You will learn how to Identify your TARGET Audience,Kareen Williams
Lifestyle,Sacred Space.,How to Create and Hold a Safe Sacred Space.,"You will be able to create a sacred space almost instantly wherever you want, when you want.. You will be safe all the time, everywhere.. If you hold space for a group, you will know how to keep the energy serving the purpose of the meeting.",Demian Haye Magic Vibrations Healing
Lifestyle,Perform Soul Healing Miracles,Heal yourself and others with the power of the Soul,"Boost energy, stamina, vitality and immunity. Heal the spiritual, mental, emotional and physical bodies . Prevent all sickness","Gilad James, PhD"
Lifestyle,Spiritual Healing Masterclass - Universal Laws of Karma,Accredited Certification Program - Laws of Karma guide and directly impact our Personal and Spiritual Consciousness!,Learning about the Universal Laws of Karma is essential for Personal and Spiritual Growth.. Understanding the difference between Human Laws and  Spiritual Laws is important. There are multiple aspects and levels of karma that are essential for us to know,Mohmood Valimohamed
Lifestyle,Past Life Regression Training for Group and 1-to-1 Sessions,A full training course on how to facilitate past life regression in both group and 1-to-1 sessions.,At the end of this training you will know how to facilitate a past life regression session with confidence.,Lorraine Gleeson HSOH School Of Hypnotherapy
Lifestyle,"Clinical Hypnotherapy Master Certification Course, Part 5",Professional Hypnotherapy Demonstrations for Real-Life Sessions,"What to do Before a Session Begins (30-second Pitch, Free Phone Consultation, Preparation, Tuning In). How to Welcome Your Client (Paperwork, Verification Sheet, Interview, Transition into Session).. How to Implement Inductions.",Joseph Drumheller. Cassandra Pianetta
Lifestyle,"Royle Hypnotherapy, NLP Hypnosis & Complete Mind Therapy",Master Hypnotist & Mind Therapist Royle Reveals The Secrets & Techniques of Effective Hypnotherapists,"Complete Mind Therapy = A Unique Combination of NLP,  Hypnotherapy & Mind Therapy Hypnosis Techniques",Alex Smith
Lifestyle,The Source Code: Hypnotherapy to Let Go of Limiting Beliefs,Learn Content Free Hypnotherapy Practitioner Level to Release Limiting Beliefs for Self and Clients,"You will learn an brief introduction to hypnotherapy and why you should master your subconscious mind.. You will learn how to easily let go of all the negative and limiting beliefs you have even if they are outside of your awareness.. You will learn how to use ""The Source Code Hypnotherapy System"" for Self Development as well as healing others",Muhammad Ibrahim
Lifestyle,The IBS Hypnosis Protocol (Irritable Bowel Syndrome),With the power of hypnosis you can help ease the symptoms and pain of Irritable Bowel Syndrome,How to assist clients with IBS symptoms gain relief with hypnosis. Discover all the hypnosis techniques. Learn all the NLP pretalk required to assist clients to self heal,Patrisha Palmer
Lifestyle,Discover Your Optimum Career Path with Basic Astrology,Find a Profession that Fuels you with Both Passion and Purpose,"You will leave this course with a clear direction towards a fulfilling, inspiring, and empowering career that is authentic for you and aligned with the promise of your horoscope.",VerDarLuz CelestiOwl
Lifestyle,Void-of-Course Moon: A Complete Guide,"What it is, and what it isn't. Don't be superstitious!","Be aware of the void-of-course periods of the Moon.. Be able to define the timing of the void-of-course periods competently.. Understand what these periods are good for, and what they are not very good for.",Alexander Kolesnikov
Lifestyle,"Karmic Astrology: Moon Speed, Oriental, Signature",Understanding Your Natal Chart,Calculate and understand the moon speed in the natal chart. Identify the oriental and learn how it is expressed in the natal chart. Determine the signature for the natal chart,Lisa Wagner
Lifestyle,Astrology for Beginners - Learning to Read the Natal Chart,"Beginners Astrology Course. Planets, Zodiac Signs, Astrological Houses and Learning to read the Natal Chart.","Learn to read the Astrological Natal Chart. Understand what the Planets, Zodiac Signs, and Houses represent in Astrology. Understand how to interpret the Planets in the Zodiac signs, in the Houses",Emily Reho
Lifestyle,[Course 2]. Make 4 accurate astrology forecasts in 1 hour,And marvel at how accurate your predictions were (even more accurate than with vedic astrology),"You will learn 7 new predictive techniques: derived houses, natural rulership, alternative lords, fixed stars, symbolic timing, exact and close aspects. At the end of the course, you will receive a description of 4 situations and make accurate predictions about how events will unfold.. You will also be able to indicate the exact dates of when these events will occur.",Alexey Borealis
